USER_ID,TOTAL_IDENTIFIES,FIRST_IDENTIFY_AT,LAST_IDENTIFY_AT,DISTINCT_ANON_IDS,FIRST_UTM_SOURCE,FIRST_UTM_MEDIUM,FIRST_UTM_CAMPAIGN,FIRST_UTM_CONTENT,FIRST_UTM_TERM,LAST_UTM_SOURCE,LAST_UTM_MEDIUM,LAST_UTM_CAMPAIGN,LAST_UTM_CONTENT,LAST_UTM_TERM,TOTAL_ORDERS,TOTAL_REVENUE,FIRST_ORDER_AT,LAST_ORDER_AT,TOTAL_CART_ADDS,TOTAL_CART_VALUE,LAST_CART_ADD_AT,FIRST_SEEN_AT,LAST_SEEN_AT,INACTIVE_DAYS
robertstewart@example.com,2,2024-01-29 16:41:16.000,2024-01-29 16:41:16.000,1,,,,,,,,,,,,,,,1,91.00,2024-01-29 16:49:21.000,2024-01-29 16:41:16.000,2024-01-29 16:49:21.000,473
danieldavis@example.com,2,2023-10-07 12:10:00.000,2023-10-07 12:10:00.000,1,,,,,,,,,,,,,,,1,85.00,2023-10-07 12:20:18.000,2023-10-07 12:10:00.000,2023-10-07 12:20:18.000,587
bryan.bernard342@example.com,2,2023-12-11 22:05:59.000,2023-12-11 22:05:59.000,1,,,,,,,,,,,,,,,1,11.00,2023-12-11 22:14:10.000,2023-12-11 22:05:59.000,2023-12-11 22:14:10.000,522
judy.nguyen834@example.net,2,2023-09-20 11:37:17.000,2023-09-20 11:37:17.000,1,bing,ppc,cmpn_830,cdasareravf,paid users,bing,ppc,cmpn_830,cdasareravf,paid users,,,,,1,51.00,2023-09-20 11:43:13.000,2023-09-20 11:37:17.000,2023-09-20 11:43:13.000,604
long.christopher324@example.org,2,2024-01-09 06:35:51.000,2024-01-09 06:35:51.000,1,,,,,,,,,,,,,,,1,90.00,2024-01-09 06:43:17.000,2024-01-09 06:35:51.000,2024-01-09 06:43:17.000,493
franklinvelez@example.com,2,2024-02-14 11:19:37.000,2024-02-14 11:19:37.000,1,,,,,,,,,,,,,,,1,49.00,2024-02-14 11:26:35.000,2024-02-14 11:19:37.000,2024-02-14 11:26:35.000,457
davidcastro@example.com,2,2024-04-06 15:05:44.000,2024-04-06 15:05:44.000,1,,,,,,,,,,,,,,,1,73.00,2024-04-06 15:16:51.000,2024-04-06 15:05:44.000,2024-04-06 15:16:51.000,405
heatherfaulkner@example.com,2,2023-11-05 14:59:06.000,2023-11-05 14:59:06.000,1,,,,,,,,,,,,,,,1,55.00,2023-11-05 15:09:45.000,2023-11-05 14:59:06.000,2023-11-05 15:09:45.000,558
james.wright710@example.com,6,2025-04-04 11:54:58.000,2025-11-27 20:49:11.000,1,,,,,,,,,,,,,,,6,350.00,2025-11-27 23:39:27.000,2025-04-04 11:54:58.000,2025-11-27 23:39:27.000,-195
jaime.meyer126@example.com,4,2025-12-29 14:19:10.000,2026-06-08 07:39:12.000,1,,,,,,,,,,,,,,,3,175.00,2026-06-08 07:37:24.000,2025-12-29 14:19:10.000,2026-06-08 07:39:12.000,-388
christianburton@example.com,1,2025-07-23 22:50:56.000,2025-07-23 22:50:56.000,1,,,,,,,,,,,,,,,1,32.00,2025-07-24 00:01:09.000,2025-07-23 22:50:56.000,2025-07-24 00:01:09.000,-69
watson.angela854@example.org,6,2025-10-11 15:42:14.000,2026-07-10 00:33:05.000,1,,,,,,,,,,,,,,,6,335.00,2026-07-10 03:36:24.000,2025-10-11 15:42:14.000,2026-07-10 03:36:24.000,-420
colinbeltran@example.com,6,2024-11-04 01:13:20.000,2025-06-11 21:57:27.000,1,,,,,,,,,,,,,,,6,466.00,2025-06-12 00:19:34.000,2024-11-04 01:13:20.000,2025-06-12 00:19:34.000,-27
duran.jeffery916@example.org,9,2024-07-15 06:32:38.000,2025-09-17 05:00:59.000,1,,,,,,,,,,,,,,,9,393.00,2025-09-17 06:16:57.000,2024-07-15 06:32:38.000,2025-09-17 06:16:57.000,-124
cherylpatrick@example.com,3,2025-07-25 21:38:16.000,2025-10-06 13:59:01.000,1,,,,,,,,,,,,,,,3,187.00,2025-10-06 18:02:24.000,2025-07-25 21:38:16.000,2025-10-06 18:02:24.000,-143
burch.jessica514@example.org,6,2024-11-26 10:17:18.000,2025-08-13 23:53:19.000,1,,,,,,,,,,,,,,,6,321.00,2025-08-14 02:08:38.000,2024-11-26 10:17:18.000,2025-08-14 02:08:38.000,-90
kimberly.love643@example.org,3,2025-08-17 22:54:36.000,2025-12-02 22:17:48.000,1,,,,,,,,,,,,,,,2,158.00,2025-12-02 22:16:54.000,2025-08-17 22:54:36.000,2025-12-02 22:17:48.000,-200
natalie.drake378@example.net,8,2025-10-01 07:52:19.000,2026-08-04 09:48:21.000,1,,,,,,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,5,356.00,2026-08-04 09:47:13.000,2025-10-01 07:52:19.000,2026-08-04 09:48:21.000,-445
ellen.harris057@example.org,4,2025-05-26 06:08:53.000,2025-11-25 10:11:16.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,,,,,,4,160.00,2025-11-25 13:12:03.000,2025-05-26 06:08:53.000,2025-11-25 13:12:03.000,-193
shelbypage@example.com,3,2025-01-25 20:02:19.000,2025-05-08 10:10:17.000,1,,,,,,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,3,226.00,2025-05-08 12:01:43.000,2025-01-25 20:02:19.000,2025-05-08 12:01:43.000,8
karengray@example.com,4,2025-09-16 21:31:56.000,2026-03-01 04:52:42.000,1,,,,,,,,,,,,,,,4,187.00,2026-03-01 05:54:06.000,2025-09-16 21:31:56.000,2026-03-01 05:54:06.000,-289
porter.cassandra826@example.org,3,2025-05-17 00:39:53.000,2025-10-07 15:45:26.000,1,,,,,,,,,,,,,,,3,117.00,2025-10-07 17:25:47.000,2025-05-17 00:39:53.000,2025-10-07 17:25:47.000,-144
annritter@example.com,6,2025-07-17 16:28:12.000,2026-04-05 15:45:23.000,1,,,,,,,,,,,,,,,5,237.00,2026-04-05 15:44:22.000,2025-07-17 16:28:12.000,2026-04-05 15:45:23.000,-324
emilycampbell@example.com,10,2024-10-21 02:02:54.000,2026-01-03 10:37:56.000,1,,,,,,,,,,,,,,,9,530.00,2026-01-03 10:36:37.000,2024-10-21 02:02:54.000,2026-01-03 10:37:56.000,-232
mark.ortiz513@example.com,10,2025-12-13 06:30:57.000,2026-12-18 12:18:43.000,1,,,,,,,,,,,,,,,8,576.00,2026-12-18 12:17:06.000,2025-12-13 06:30:57.000,2026-12-18 12:18:43.000,-581
cruz.sarah558@example.org,3,2025-01-16 03:47:41.000,2025-05-19 01:46:16.000,1,,,,,,,,,,,,,,,2,164.00,2025-05-19 01:46:16.000,2025-01-16 03:47:41.000,2025-05-19 01:46:16.000,-3
edwards.robert673@example.org,3,2025-01-06 18:05:46.000,2025-03-09 06:58:48.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,,,,,,3,161.00,2025-03-09 08:26:06.000,2025-01-06 18:05:46.000,2025-03-09 08:26:06.000,68
madelinepeters@example.com,1,2025-08-22 14:54:41.000,2025-08-22 14:54:41.000,1,,,,,,,,,,,,,,,1,8.00,2025-08-22 18:11:17.000,2025-08-22 14:54:41.000,2025-08-22 18:11:17.000,-98
rodriguez.dorothy934@example.org,4,2025-05-30 09:38:25.000,2025-08-26 03:52:40.000,1,,,,,,,,,,,,,,,2,42.00,2025-08-26 05:33:09.000,2025-05-30 09:38:25.000,2025-08-26 05:33:09.000,-102
perez.laura589@example.org,4,2025-07-19 19:43:13.000,2025-11-02 16:19:40.000,1,email,email,cmpn_421,53dsvdsa,brand launch,,,,,,,,,,3,175.00,2025-11-02 16:19:27.000,2025-07-19 19:43:13.000,2025-11-02 16:19:40.000,-170
benjamin.mann424@example.com,1,2024-11-08 07:19:07.000,2024-11-08 07:19:07.000,1,,,,,,,,,,,,,,,1,45.00,2024-11-08 10:48:26.000,2024-11-08 07:19:07.000,2024-11-08 10:48:26.000,189
marc.mendoza573@example.net,5,2025-01-17 01:05:18.000,2025-07-26 08:29:16.000,1,,,,,,,,,,,,,,,5,253.00,2025-07-26 11:20:11.000,2025-01-17 01:05:18.000,2025-07-26 11:20:11.000,-71
shannonbell@example.com,12,2024-12-13 18:34:47.000,2026-05-04 21:08:03.000,1,,,,,,,,,,,,,,,10,286.00,2026-05-04 22:25:18.000,2024-12-13 18:34:47.000,2026-05-04 22:25:18.000,-353
john.horne798@example.org,6,2025-03-16 23:09:39.000,2025-10-21 04:42:07.000,1,,,,,,,,,,,,,,,5,259.00,2025-10-21 04:41:49.000,2025-03-16 23:09:39.000,2025-10-21 04:42:07.000,-158
steven.hester106@example.com,6,2025-06-22 19:30:21.000,2026-03-22 16:13:04.000,1,bing,ppc,cmpn_830,cdasareravf,paid users,,,,,,,,,,6,264.00,2026-03-22 17:32:43.000,2025-06-22 19:30:21.000,2026-03-22 17:32:43.000,-310
amykent@example.com,6,2024-05-19 11:23:24.000,2025-01-26 16:11:51.000,1,,,,,,,,,,,,,,,6,257.00,2025-01-26 18:14:39.000,2024-05-19 11:23:24.000,2025-01-26 18:14:39.000,110
jason.grimes344@example.org,4,2025-10-26 23:30:07.000,2026-03-02 17:19:51.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,,,,,,4,233.00,2026-03-02 18:46:24.000,2025-10-26 23:30:07.000,2026-03-02 18:46:24.000,-290
james.rodgers316@example.org,11,2024-07-15 22:39:56.000,2026-01-09 09:33:09.000,1,,,,,,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,11,727.00,2026-01-09 09:31:15.000,2024-07-15 22:39:56.000,2026-01-09 09:33:09.000,-238
cole.angela036@example.org,2,2025-01-29 17:24:00.000,2025-03-27 01:47:45.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,,,,,1,7.00,2025-03-27 01:47:15.000,2025-01-29 17:24:00.000,2025-03-27 01:47:45.000,50
anthony.craig417@example.org,1,2026-01-15 11:34:52.000,2026-01-15 11:34:52.000,1,,,,,,,,,,,,,,,1,43.00,2026-01-15 13:42:36.000,2026-01-15 11:34:52.000,2026-01-15 13:42:36.000,-244
abigail.jackson714@example.com,8,2024-05-03 07:06:28.000,2025-02-23 23:14:21.000,1,,,,,,,,,,,,,,,5,356.00,2025-02-23 23:13:38.000,2024-05-03 07:06:28.000,2025-02-23 23:14:21.000,82
shannonrodriguez@example.com,6,2025-09-18 14:51:57.000,2026-06-06 03:19:19.000,1,,,,,,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,7,271.00,2026-08-05 14:26:41.000,2025-09-18 14:51:57.000,2026-08-05 14:26:41.000,-446
greene.larry937@example.org,3,2025-04-25 21:07:22.000,2025-07-21 15:18:05.000,1,,,,,,,,,,,,,,,3,148.00,2025-07-21 16:53:54.000,2025-04-25 21:07:22.000,2025-07-21 16:53:54.000,-66
anna.ramirez082@example.org,1,2025-08-26 11:52:54.000,2025-08-26 11:52:54.000,1,google,ppc,cmpn_830,cdasareravf,paid users,google,ppc,cmpn_830,cdasareravf,paid users,,,,,1,54.00,2025-08-26 14:21:34.000,2025-08-26 11:52:54.000,2025-08-26 14:21:34.000,-102
cody.kemp827@example.org,4,2025-04-11 21:16:57.000,2025-07-08 03:41:01.000,1,,,,,,google,ppc,cmpn_830,cdasareravf,paid users,,,,,4,128.00,2025-07-08 05:29:29.000,2025-04-11 21:16:57.000,2025-07-08 05:29:29.000,-53
daniel.kelley945@example.org,1,2025-05-04 08:22:35.000,2025-05-04 08:22:35.000,1,,,,,,,,,,,,,,,1,14.00,2025-05-04 10:17:42.000,2025-05-04 08:22:35.000,2025-05-04 10:17:42.000,12
johnny.hernandez281@example.com,6,2024-06-01 00:50:12.000,2025-03-15 18:08:02.000,1,email,email,cmpn_90,4sdf4sda,topoffers,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,6,240.00,2025-03-15 20:42:24.000,2024-06-01 00:50:12.000,2025-03-15 20:42:24.000,62
edward.jones693@example.net,4,2025-04-13 06:55:42.000,2025-10-18 06:52:21.000,1,,,,,,,,,,,,,,,3,84.00,2025-10-18 06:51:47.000,2025-04-13 06:55:42.000,2025-10-18 06:52:21.000,-155
tommy.vazquez975@example.net,4,2025-11-21 00:14:45.000,2026-03-25 14:13:23.000,1,,,,,,,,,,,,,,,4,207.00,2026-03-25 14:12:40.000,2025-11-21 00:14:45.000,2026-03-25 14:13:23.000,-313
glorialowe@example.com,1,2025-07-21 13:35:47.000,2025-07-21 13:35:47.000,1,,,,,,,,,,,,,,,1,6.00,2025-07-21 16:34:17.000,2025-07-21 13:35:47.000,2025-07-21 16:34:17.000,-66
jennifer.green912@example.com,8,2025-10-21 09:56:50.000,2026-10-24 06:10:45.000,1,email,email,cmpn_421,53dsvdsa,brand launch,,,,,,,,,,8,394.00,2026-10-24 08:13:02.000,2025-10-21 09:56:50.000,2026-10-24 08:13:02.000,-526
nicolemckinney@example.com,3,2025-07-19 18:11:14.000,2025-11-14 09:32:35.000,1,,,,,,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,3,193.00,2025-11-14 13:24:56.000,2025-07-19 18:11:14.000,2025-11-14 13:24:56.000,-182
isabelwoodard@example.com,4,2025-12-23 02:29:45.000,2026-04-24 01:31:07.000,1,email,email,cmpn_90,4sdf4sda,topoffers,,,,,,,,,,3,174.00,2026-04-24 01:30:08.000,2025-12-23 02:29:45.000,2026-04-24 01:31:07.000,-343
joseph.bridges333@example.net,3,2025-05-01 15:59:54.000,2025-09-04 06:04:02.000,1,,,,,,,,,,,,,,,2,144.00,2025-09-04 06:03:41.000,2025-05-01 15:59:54.000,2025-09-04 06:04:02.000,-111
douglas.rivers281@example.net,5,2025-12-07 14:41:06.000,2026-06-25 15:15:15.000,1,,,,,,,,,,,,,,,4,342.00,2026-06-25 15:15:10.000,2025-12-07 14:41:06.000,2026-06-25 15:15:15.000,-405
sharon.schneider554@example.net,6,2025-01-08 16:29:38.000,2025-07-12 01:08:44.000,1,,,,,,,,,,,,,,,3,112.00,2025-07-12 03:12:48.000,2025-01-08 16:29:38.000,2025-07-12 03:12:48.000,-57
ashleyvega@example.com,5,2024-07-10 10:12:46.000,2025-02-22 05:59:49.000,1,,,,,,,,,,,,,,,4,257.00,2025-02-22 05:59:13.000,2024-07-10 10:12:46.000,2025-02-22 05:59:49.000,83
marcuscohen@example.com,4,2024-08-07 13:28:53.000,2024-12-22 13:02:46.000,1,,,,,,,,,,,,,,,3,207.00,2024-12-22 13:01:12.000,2024-08-07 13:28:53.000,2024-12-22 13:02:46.000,145
foley.joe165@example.org,10,2024-07-01 09:17:53.000,2025-07-31 13:02:52.000,1,,,,,,,,,,,,,,,7,350.00,2025-07-31 15:30:46.000,2024-07-01 09:17:53.000,2025-07-31 15:30:46.000,-76
robinson.oscar854@example.org,3,2025-05-07 03:46:34.000,2025-08-11 10:02:39.000,1,,,,,,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,3,40.00,2025-08-11 12:52:32.000,2025-05-07 03:46:34.000,2025-08-11 12:52:32.000,-87
jordan.jacob231@example.org,2,2024-01-21 00:09:55.000,2024-01-21 00:09:55.000,1,,,,,,,,,,,,,,,1,26.00,2024-01-21 00:19:03.000,2024-01-21 00:09:55.000,2024-01-21 00:19:03.000,481
michelleduncan@example.com,2,2023-12-04 22:30:30.000,2023-12-04 22:30:30.000,1,,,,,,,,,,,,,,,1,11.00,2023-12-04 22:38:44.000,2023-12-04 22:30:30.000,2023-12-04 22:38:44.000,529
wilson.randy553@example.org,2,2024-03-15 17:29:24.000,2024-03-15 17:29:24.000,1,,,,,,,,,,,,,,,1,96.00,2024-03-15 17:32:44.000,2024-03-15 17:29:24.000,2024-03-15 17:32:44.000,427
meyers.audrey287@example.org,2,2024-03-15 03:04:18.000,2024-03-15 03:04:18.000,1,,,,,,,,,,,,,,,1,21.00,2024-03-15 03:09:38.000,2024-03-15 03:04:18.000,2024-03-15 03:09:38.000,427
anthonyalvarez@example.com,2,2023-11-20 05:12:31.000,2023-11-20 05:12:31.000,1,,,,,,,,,,,,,,,1,94.00,2023-11-20 05:23:53.000,2023-11-20 05:12:31.000,2023-11-20 05:23:53.000,543
josephsolomon@example.com,2,2023-09-26 10:24:50.000,2023-09-26 10:24:50.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,1,43.00,2023-09-26 10:30:31.000,2023-09-26 10:24:50.000,2023-09-26 10:30:31.000,598
thornton.sarah137@example.org,2,2024-03-11 19:14:39.000,2024-03-11 19:14:39.000,1,,,,,,,,,,,,,,,1,68.00,2024-03-11 19:26:43.000,2024-03-11 19:14:39.000,2024-03-11 19:26:43.000,431
zachary.lin766@example.com,2,2024-02-10 16:02:49.000,2024-02-10 16:02:49.000,1,,,,,,,,,,,,,,,1,96.00,2024-02-10 16:16:28.000,2024-02-10 16:02:49.000,2024-02-10 16:16:28.000,461
jesusrodriguez@example.com,2,2024-01-04 07:26:41.000,2024-01-04 07:26:41.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,google,ppc,cmpn_232,53454fasdf,christmas sale,,,,,1,23.00,2024-01-04 07:35:55.000,2024-01-04 07:26:41.000,2024-01-04 07:35:55.000,498
roberts.anthony268@example.org,2,2023-12-06 12:22:14.000,2023-12-06 12:22:14.000,1,,,,,,,,,,,,,,,1,37.00,2023-12-06 12:27:15.000,2023-12-06 12:22:14.000,2023-12-06 12:27:15.000,527
ashleygould@example.com,3,2025-10-14 22:02:50.000,2026-02-15 19:36:05.000,1,,,,,,,,,,,,,,,2,118.00,2026-02-15 19:34:42.000,2025-10-14 22:02:50.000,2026-02-15 19:36:05.000,-275
peters.juan746@example.org,10,2024-05-11 02:39:08.000,2025-04-19 16:18:30.000,1,,,,,,,,,,,,,,,6,375.00,2025-04-19 16:17:22.000,2024-05-11 02:39:08.000,2025-04-19 16:18:30.000,27
figueroa.david660@example.org,6,2024-10-28 08:09:39.000,2025-06-08 06:30:53.000,1,,,,,,,,,,,,,,,6,270.00,2025-06-08 08:30:28.000,2024-10-28 08:09:39.000,2025-06-08 08:30:28.000,-23
simmons.timothy068@example.org,5,2025-09-06 09:21:38.000,2026-07-24 23:04:18.000,1,,,,,,,,,,,,,,,7,365.00,2026-09-16 14:04:37.000,2025-09-06 09:21:38.000,2026-09-16 14:04:37.000,-488
marylara@example.com,5,2024-05-28 07:42:38.000,2025-04-28 02:09:21.000,1,,,,,,,,,,,,,,,9,483.00,2025-05-28 16:18:06.000,2024-05-28 07:42:38.000,2025-05-28 16:18:06.000,-12
king.jacqueline995@example.org,10,2024-05-12 01:57:13.000,2025-06-24 10:51:29.000,1,,,,,,,,,,,,,,,9,461.00,2025-06-24 12:43:55.000,2024-05-12 01:57:13.000,2025-06-24 12:43:55.000,-39
arnold.doris795@example.org,4,2025-08-04 16:17:18.000,2026-01-10 18:06:49.000,1,,,,,,,,,,,,,,,4,190.00,2026-01-10 21:06:29.000,2025-08-04 16:17:18.000,2026-01-10 21:06:29.000,-239
charles.butler317@example.com,1,2025-07-10 08:02:54.000,2025-07-10 08:02:54.000,1,,,,,,,,,,,,,,,1,88.00,2025-07-10 12:38:38.000,2025-07-10 08:02:54.000,2025-07-10 12:38:38.000,-55
jennifer.gordon655@example.com,5,2024-07-01 13:40:48.000,2025-01-15 04:10:54.000,1,,,,,,,,,,,,,,,5,217.00,2025-01-15 06:44:44.000,2024-07-01 13:40:48.000,2025-01-15 06:44:44.000,121
alexander.sarah688@example.org,8,2026-01-05 08:26:22.000,2026-10-16 16:50:52.000,1,,,,,,,,,,,,,,,6,360.00,2026-10-16 16:50:47.000,2026-01-05 08:26:22.000,2026-10-16 16:50:52.000,-518
stephen.norman131@example.org,1,2025-12-31 07:11:45.000,2025-12-31 07:11:45.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,1,50.00,2025-12-31 10:23:00.000,2025-12-31 07:11:45.000,2025-12-31 10:23:00.000,-229
jenniferweaver@example.com,2,2024-08-30 19:17:10.000,2024-11-10 00:14:16.000,1,google,ppc,cmpn_830,cdasareravf,paid users,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,,,,,2,165.00,2024-11-10 03:03:46.000,2024-08-30 19:17:10.000,2024-11-10 03:03:46.000,187
walker.kristie033@example.org,1,2025-07-05 08:36:57.000,2025-07-05 08:36:57.000,1,,,,,,,,,,,,,,,1,68.00,2025-07-05 10:03:49.000,2025-07-05 08:36:57.000,2025-07-05 10:03:49.000,-50
kylieharrell@example.com,6,2025-12-22 19:23:51.000,2026-07-27 07:00:33.000,1,email,email,cmpn_421,53dsvdsa,brand launch,,,,,,,,,,4,222.00,2026-07-27 08:46:00.000,2025-12-22 19:23:51.000,2026-07-27 08:46:00.000,-437
conner.kimberly423@example.org,6,2024-04-24 14:56:06.000,2025-01-26 19:53:11.000,1,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,,,,,6,354.00,2025-01-26 23:08:59.000,2024-04-24 14:56:06.000,2025-01-26 23:08:59.000,110
arellano.christine484@example.org,4,2025-08-13 16:08:28.000,2026-01-13 10:49:31.000,1,,,,,,,,,,,,,,,4,297.00,2026-01-13 13:35:08.000,2025-08-13 16:08:28.000,2026-01-13 13:35:08.000,-242
garyproctor@example.com,2,2025-12-15 17:54:06.000,2026-02-21 03:33:25.000,1,,,,,,,,,,,,,,,2,101.00,2026-02-21 04:20:07.000,2025-12-15 17:54:06.000,2026-02-21 04:20:07.000,-281
emilyrodriguez@example.com,5,2024-08-24 04:02:40.000,2025-03-01 12:12:13.000,1,,,,,,,,,,,,,,,5,245.00,2025-03-01 13:13:26.000,2024-08-24 04:02:40.000,2025-03-01 13:13:26.000,76
scott.mills742@example.com,1,2024-12-25 14:12:03.000,2024-12-25 14:12:03.000,1,,,,,,,,,,,,,,,1,48.00,2024-12-25 15:22:28.000,2024-12-25 14:12:03.000,2024-12-25 15:22:28.000,142
kristin.sanders700@example.com,2,2025-04-16 14:05:12.000,2025-06-22 02:03:20.000,1,,,,,,,,,,,,,,,2,173.00,2025-06-22 04:09:40.000,2025-04-16 14:05:12.000,2025-06-22 04:09:40.000,-37
karenmclaughlin@example.com,4,2024-04-25 19:08:00.000,2024-09-07 15:53:27.000,1,,,,,,,,,,,,,,,3,229.00,2024-09-07 17:47:09.000,2024-04-25 19:08:00.000,2024-09-07 17:47:09.000,251
marissa.vaughan276@example.com,6,2024-05-18 22:59:40.000,2024-12-21 07:29:12.000,1,,,,,,,,,,,,,,,6,297.00,2024-12-21 09:21:14.000,2024-05-18 22:59:40.000,2024-12-21 09:21:14.000,146
chase.christopher844@example.org,2,2025-04-28 02:52:50.000,2025-07-08 08:04:36.000,1,,,,,,,,,,,,,,,2,59.00,2025-07-08 10:22:50.000,2025-04-28 02:52:50.000,2025-07-08 10:22:50.000,-53
michaelrodriguez@example.com,6,2025-11-27 21:49:56.000,2026-08-24 23:44:15.000,1,,,,,,,,,,,,,,,5,356.00,2026-08-24 23:43:24.000,2025-11-27 21:49:56.000,2026-08-24 23:44:15.000,-465
mitchellmorgan@example.com,4,2025-01-29 13:58:28.000,2025-05-29 05:03:15.000,1,,,,,,,,,,,,,,,4,292.00,2025-05-29 06:24:24.000,2025-01-29 13:58:28.000,2025-05-29 06:24:24.000,-13
josephball@example.com,2,2024-12-09 16:15:31.000,2025-01-31 05:08:45.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,,,,,,1,73.00,2025-01-31 05:08:11.000,2024-12-09 16:15:31.000,2025-01-31 05:08:45.000,105
sarahgonzalez@example.com,8,2024-12-25 18:59:15.000,2025-12-10 03:52:45.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,google,ppc,cmpn_830,cdasareravf,paid users,,,,,7,168.00,2025-12-10 03:52:02.000,2024-12-25 18:59:15.000,2025-12-10 03:52:45.000,-208
michaelsmith@example.com,6,2025-11-16 06:59:04.000,2026-06-13 04:25:23.000,1,,,,,,,,,,,,,,,6,421.00,2026-06-13 05:58:22.000,2025-11-16 06:59:04.000,2026-06-13 05:58:22.000,-393
ashley.deleon977@example.net,3,2025-08-05 07:57:18.000,2025-12-11 21:12:42.000,1,google,ppc,cmpn_830,cdasareravf,paid users,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,,,,,3,183.00,2025-12-11 22:36:42.000,2025-08-05 07:57:18.000,2025-12-11 22:36:42.000,-209
anthonysanchez@example.com,4,2024-07-04 00:20:29.000,2024-11-06 23:28:38.000,1,,,,,,,,,,,,,,,4,197.00,2024-11-07 00:31:29.000,2024-07-04 00:20:29.000,2024-11-07 00:31:29.000,190
christopher.diaz783@example.com,3,2025-12-02 17:34:27.000,2026-04-21 02:25:07.000,1,,,,,,,,,,,,,,,3,216.00,2026-04-21 04:47:33.000,2025-12-02 17:34:27.000,2026-04-21 04:47:33.000,-340
jenkins.gregory777@example.org,5,2024-11-03 08:37:56.000,2025-05-26 07:24:35.000,1,,,,,,,,,,,,,,,5,250.00,2025-05-26 07:23:31.000,2024-11-03 08:37:56.000,2025-05-26 07:24:35.000,-10
trevorhancock@example.com,1,2025-10-20 01:59:24.000,2025-10-20 01:59:24.000,1,,,,,,,,,,,,,,,1,70.00,2025-10-20 05:24:47.000,2025-10-20 01:59:24.000,2025-10-20 05:24:47.000,-157
sheenadecker@example.com,5,2024-10-06 04:21:17.000,2025-05-27 08:32:28.000,1,,,,,,,,,,,,,,,5,307.00,2025-05-27 10:09:15.000,2024-10-06 04:21:17.000,2025-05-27 10:09:15.000,-11
moore.madison387@example.org,2,2025-08-22 15:37:56.000,2025-10-04 01:33:33.000,1,,,,,,,,,,,,,,,2,120.00,2025-10-04 04:24:26.000,2025-08-22 15:37:56.000,2025-10-04 04:24:26.000,-141
ryan.martin978@example.net,5,2024-11-25 12:09:26.000,2025-07-21 10:43:47.000,1,,,,,,,,,,,,,,,5,182.00,2025-07-21 10:43:18.000,2024-11-25 12:09:26.000,2025-07-21 10:43:47.000,-66
arianamassey@example.com,1,2026-01-01 15:07:32.000,2026-01-01 15:07:32.000,1,google,ppc,cmpn_830,cdasareravf,paid users,google,ppc,cmpn_830,cdasareravf,paid users,,,,,1,93.00,2026-01-01 17:00:10.000,2026-01-01 15:07:32.000,2026-01-01 17:00:10.000,-230
josesantiago@example.com,2,2024-12-26 20:28:28.000,2025-02-19 13:39:51.000,1,google,ppc,cmpn_830,cdasareravf,paid users,,,,,,,,,,2,28.00,2025-02-19 15:25:58.000,2024-12-26 20:28:28.000,2025-02-19 15:25:58.000,86
johnson.todd546@example.org,4,2024-05-01 17:34:13.000,2024-08-14 21:51:54.000,1,,,,,,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,3,102.00,2024-08-14 21:49:58.000,2024-05-01 17:34:13.000,2024-08-14 21:51:54.000,275
stephanie.meyer105@example.com,6,2024-08-17 16:04:15.000,2025-03-10 02:38:23.000,1,,,,,,,,,,,,,,,6,401.00,2025-03-10 06:07:07.000,2024-08-17 16:04:15.000,2025-03-10 06:07:07.000,67
bryan.brown191@example.net,2,2024-03-28 22:58:05.000,2024-03-28 22:58:05.000,1,,,,,,,,,,,,,,,1,100.00,2024-03-28 23:06:33.000,2024-03-28 22:58:05.000,2024-03-28 23:06:33.000,414
leon.garcia427@example.com,4,2024-07-25 10:45:11.000,2024-12-19 11:36:44.000,1,,,,,,,,,,,,,,,3,123.00,2024-12-19 11:36:39.000,2024-07-25 10:45:11.000,2024-12-19 11:36:44.000,148
