CART_EVENT_ID,ANONYMOUS_ID,USER_ID,RECEIVED_AT,CART_VALUE
Ysq8xHu6SScGzEUx,d62aad99387c2851e31b52a79ce72d02,jessehill@example.com,2025-06-25 18:54:53.000,70.00
QrAAft4QyRfYLRRN,d62aad99387c2851e31b52a79ce72d02,jessehill@example.com,2025-08-24 15:19:06.000,18.00
6fazBponvgOp1Y3o,2a7f4107c3aa33fb1158862e894c4599,,2025-05-25 00:42:10.000,47.00
g8Ot2QVGdE2YQYsT,2a7f4107c3aa33fb1158862e894c4599,steven.brown416@example.org,2025-06-28 11:27:46.000,34.00
aO6g5onagzjdVPIJ,6f4bd084da22ae7dafd8845a9f2bd4ec,,2024-05-11 22:00:40.000,91.00
KmDeS5ncSGl28hRc,2d53b5d194e7e5a012f1caf06620a4c3,kimberly.macdonald999@example.com,2024-12-14 07:08:00.000,67.00
Egmt6qsCmMkQ2FOF,2d53b5d194e7e5a012f1caf06620a4c3,kimberly.macdonald999@example.com,2025-02-04 12:21:42.000,93.00
GdfYgzgR7pAowQWv,2d53b5d194e7e5a012f1caf06620a4c3,kimberly.macdonald999@example.com,2025-04-10 15:36:51.000,11.00
Ffih7BEMaNwOvT6D,2d53b5d194e7e5a012f1caf06620a4c3,kimberly.macdonald999@example.com,2025-05-30 20:10:43.000,64.00
z2epVJG5c0Om5sip,92a15efcdf1b891b9223f2a47002df59,,2025-08-02 05:08:42.000,39.00
jJcwMTeO2tKXhjqW,92a15efcdf1b891b9223f2a47002df59,,2025-09-04 15:17:29.000,43.00
2ZFL6AMLg8WIuwwF,92a15efcdf1b891b9223f2a47002df59,,2025-10-02 01:06:00.000,104.00
T4gN5OBdFdSqrnzv,319b0a0c0aa5b7f31698559e5fa9e380,diaz.robert660@example.org,2024-12-15 11:59:24.000,84.00
OrH8C13gl01homwM,319b0a0c0aa5b7f31698559e5fa9e380,diaz.robert660@example.org,2025-02-01 17:21:15.000,12.00
VTX4IODtWOHhKsju,69efbc2ba5a937f3bb6e7aa80fc169f1,,2025-02-22 19:49:25.000,61.00
eUKa4Ac6OyyxZH5H,69efbc2ba5a937f3bb6e7aa80fc169f1,,2025-04-03 01:58:50.000,46.00
08j0QPgqFnHjOK09,69efbc2ba5a937f3bb6e7aa80fc169f1,,2025-05-27 10:52:15.000,46.00
x4GT3w18LrJ0xaNY,69efbc2ba5a937f3bb6e7aa80fc169f1,,2025-06-28 16:08:38.000,75.00
DaLuP6tbZREwPPYg,69efbc2ba5a937f3bb6e7aa80fc169f1,,2025-08-26 02:15:34.000,29.00
QN6UNmqVaXQ9c85U,69efbc2ba5a937f3bb6e7aa80fc169f1,,2025-10-18 05:12:16.000,73.00
Qb8Wcjgx0gh4B9Jb,f5b8524c9fce21f5bb5caa87c648c193,timothy.meadows900@example.com,2024-10-15 22:15:10.000,18.00
iIYm88MuJ5LzoSft,f5b8524c9fce21f5bb5caa87c648c193,timothy.meadows900@example.com,2024-12-12 01:16:12.000,101.00
yDEuaitzzRdudjox,f5b8524c9fce21f5bb5caa87c648c193,timothy.meadows900@example.com,2025-02-04 16:06:16.000,47.00
GERKkDExJEKw3qLa,f5b8524c9fce21f5bb5caa87c648c193,timothy.meadows900@example.com,2025-02-19 22:33:28.000,76.00
dywCtvBQoaKqmMCv,f5b8524c9fce21f5bb5caa87c648c193,timothy.meadows900@example.com,2025-05-08 13:16:02.000,93.00
qETBZHdjAYYU8ACv,f85c4f07d5ffae0a0605b15f60e34eb5,,2025-02-21 15:44:27.000,49.00
VMp77Wi0r7nmiMJd,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2025-04-05 22:42:16.000,105.00
Zu1Gs5cADCUkoJ9C,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2025-05-04 12:51:42.000,102.00
QS4Eydxvx71kY75N,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2025-06-13 23:31:04.000,101.00
ek3lCm3TQJE9wxJo,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2025-07-12 12:46:03.000,90.00
9inTsfIExiYia1Fu,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2025-08-09 05:00:27.000,91.00
X5D5Yy9DM3EoN7DY,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2025-10-06 23:57:19.000,58.00
LxgjwP3A4dj1BMyM,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2025-11-07 15:00:13.000,65.00
FjkjmCydPxDlXC22,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2025-12-17 04:12:52.000,15.00
530joemr0nF6FIfd,f85c4f07d5ffae0a0605b15f60e34eb5,banks.tracey935@example.org,2026-02-06 10:00:47.000,65.00
4pnFk18yYPB0JskT,deefcada93fa2bdce70b6284f9b1d992,nicole.green816@example.org,2025-01-08 06:24:49.000,75.00
B7IvV6v79xtocB9f,deefcada93fa2bdce70b6284f9b1d992,nicole.green816@example.org,2025-03-25 12:33:43.000,65.00
FUmtielXMNWZpjke,deefcada93fa2bdce70b6284f9b1d992,nicole.green816@example.org,2025-06-02 18:35:46.000,42.00
M4MEEtQcViCLqmNG,bde1206a594dbba5320ed5d7879a8b47,sheliaobrien@example.com,2025-02-01 17:53:30.000,81.00
Ijnj2zXHJ5TSEqic,bde1206a594dbba5320ed5d7879a8b47,sheliaobrien@example.com,2025-03-07 14:37:49.000,33.00
gPPrEKVdy5rAZowi,bde1206a594dbba5320ed5d7879a8b47,sheliaobrien@example.com,2025-05-04 02:14:08.000,16.00
1fPByNCIp2LjAVQx,bde1206a594dbba5320ed5d7879a8b47,sheliaobrien@example.com,2025-07-08 14:19:17.000,24.00
wIvQPQwUr9tKzA5R,bde1206a594dbba5320ed5d7879a8b47,sheliaobrien@example.com,2025-08-12 08:19:19.000,95.00
k39IBa8DmuXrCmDv,d13068f57976a4aa5afbc8105e1ad16f,,2024-06-23 13:06:55.000,25.00
Y73GA7c0aHY1HcIY,d13068f57976a4aa5afbc8105e1ad16f,,2024-08-21 20:14:05.000,62.00
aiuEzvtolNi9vLgx,d13068f57976a4aa5afbc8105e1ad16f,,2024-10-04 07:31:22.000,62.00
QyVZ9JU9fYMVbEHQ,d13068f57976a4aa5afbc8105e1ad16f,,2024-11-28 13:12:27.000,62.00
JYNsJXEyGZyrv4jg,d13068f57976a4aa5afbc8105e1ad16f,,2025-01-13 16:35:30.000,93.00
uUqa0QeDbgwpAmZy,f8d375e253b20a02e97282d2213c9732,owens.brandon040@example.org,2025-05-04 08:31:16.000,105.00
Uykhidcj0eraqxJp,f8d375e253b20a02e97282d2213c9732,owens.brandon040@example.org,2025-05-24 20:15:40.000,69.00
BlBd6vfFqyoqE7R3,f8d375e253b20a02e97282d2213c9732,owens.brandon040@example.org,2025-07-27 09:09:55.000,49.00
kIcuSXsdvguTU91S,f8d375e253b20a02e97282d2213c9732,owens.brandon040@example.org,2025-08-29 15:47:44.000,11.00
0722cNITauktjdMC,f8d375e253b20a02e97282d2213c9732,owens.brandon040@example.org,2025-11-01 22:11:39.000,44.00
nHMRbM2onRP7Jt3Q,0c74d89a5553dc168beb71f2c4ead9cf,,2024-10-17 02:54:08.000,105.00
3qOHZPpoXsqEsHVn,0c74d89a5553dc168beb71f2c4ead9cf,,2024-12-18 14:38:46.000,98.00
HcLpzXGsB6LtqC9G,85a11abb475c505aed738857c3253915,,2025-12-10 12:55:23.000,36.00
iUJhzXbisQpXVEah,85a11abb475c505aed738857c3253915,,2026-01-17 22:06:34.000,12.00
JZkHjM3tnGPI2xP0,85a11abb475c505aed738857c3253915,,2026-02-15 06:50:42.000,33.00
QZN6rBw5TeBF13I5,85a11abb475c505aed738857c3253915,,2026-04-03 09:23:36.000,71.00
6z42snZka4c6SCOi,85a11abb475c505aed738857c3253915,,2026-05-30 14:09:28.000,30.00
8xJO51CAKjGP4ap0,85a11abb475c505aed738857c3253915,,2026-06-21 19:14:32.000,67.00
INwpLQ31Dcd5dMxH,c2ffe058c4202a66cb72f46a9b7b717b,johnson.holly890@example.org,2025-02-23 07:25:56.000,12.00
PnNpQqeZDPtcoT3J,c2ffe058c4202a66cb72f46a9b7b717b,johnson.holly890@example.org,2025-03-28 10:51:40.000,28.00
6mvHYjqezgtCpifi,c2ffe058c4202a66cb72f46a9b7b717b,johnson.holly890@example.org,2025-05-10 23:42:08.000,38.00
zvMrqwX79yKJXqgM,c2ffe058c4202a66cb72f46a9b7b717b,johnson.holly890@example.org,2025-06-12 09:18:15.000,10.00
6m6qOl9vxReAtpAd,c2ffe058c4202a66cb72f46a9b7b717b,johnson.holly890@example.org,2025-09-19 20:45:19.000,94.00
SEUEAJPuF8K52G4J,c2ffe058c4202a66cb72f46a9b7b717b,johnson.holly890@example.org,2025-10-27 10:39:35.000,41.00
Bjy13cEGXqlkGsZQ,c2ffe058c4202a66cb72f46a9b7b717b,johnson.holly890@example.org,2025-12-07 14:18:50.000,67.00
Qw0CzZnKF673IQsH,f75e1366c1cdc3f3eb04b3174f80a16c,amanda.marshall412@example.net,2024-06-09 10:22:01.000,50.00
idxUQoNExPeBPtxp,72d50ba1d5a37c964a019fe5ca6db4b8,,2025-03-05 07:42:42.000,90.00
5aX5KE68cGWArG80,72d50ba1d5a37c964a019fe5ca6db4b8,,2025-04-05 13:48:23.000,23.00
aIkDgzpFxkqhjKdi,72d50ba1d5a37c964a019fe5ca6db4b8,,2025-05-05 00:51:11.000,89.00
mubHQfCWix7U0WSs,72d50ba1d5a37c964a019fe5ca6db4b8,,2025-07-01 05:17:18.000,80.00
DZdbvD2BGbRuUGNn,72d50ba1d5a37c964a019fe5ca6db4b8,,2025-08-28 14:54:33.000,20.00
TpcQ5AhojEi7B2pA,72d50ba1d5a37c964a019fe5ca6db4b8,,2025-09-27 18:44:14.000,33.00
GZADOY9L9jb8qiYq,b4aea40132b6414abe9558a6600d07d4,,2024-04-10 00:43:57.000,71.00
nsmZEnxftollHI9X,b4aea40132b6414abe9558a6600d07d4,,2024-04-24 06:39:16.000,9.00
JCj0pJQM7YCYxx6l,b4aea40132b6414abe9558a6600d07d4,,2024-05-21 14:03:06.000,40.00
vbgneA930FLAJKsX,d50a723bd86d346618845b03080c7fd8,,2024-11-18 07:36:55.000,66.00
BgZYov8OHLL0rz1e,d50a723bd86d346618845b03080c7fd8,,2025-01-27 13:32:46.000,88.00
Icc0rpC6ITQJDC05,d50a723bd86d346618845b03080c7fd8,,2025-03-17 19:23:35.000,63.00
r6m81w1JfwfyT7oX,5bada0fb5273c565c52fa144ea769975,crystal.austin864@example.org,2024-12-31 17:34:36.000,91.00
vezrzsHCRyYKrtoK,5bada0fb5273c565c52fa144ea769975,crystal.austin864@example.org,2025-03-08 01:32:33.000,57.00
dsQ7D38US99dUvas,5bada0fb5273c565c52fa144ea769975,crystal.austin864@example.org,2025-04-21 15:20:54.000,104.00
t4pm3ENyFwkCBmIu,cf068a6a90aaf4e4e72f42a4da3ecfd2,henderson.joseph493@example.org,2025-09-07 21:03:04.000,7.00
HArNVeCKNhh1Hv4y,cf068a6a90aaf4e4e72f42a4da3ecfd2,henderson.joseph493@example.org,2025-10-16 01:57:49.000,88.00
XFLnzq0idEuMs5Ut,cf068a6a90aaf4e4e72f42a4da3ecfd2,henderson.joseph493@example.org,2026-01-05 09:26:50.000,75.00
owEoqWhSi6ytRM2X,cf068a6a90aaf4e4e72f42a4da3ecfd2,henderson.joseph493@example.org,2026-02-18 16:14:02.000,54.00
sIXJ5aj1fgRB4GtR,cab227b4dbdb5d7e868b78182f59e3ae,,2025-05-10 21:04:52.000,81.00
rXT4xP6jeekk4pHK,cab227b4dbdb5d7e868b78182f59e3ae,,2025-06-23 10:45:34.000,94.00
FVC4nL8hJYfkvBFm,cab227b4dbdb5d7e868b78182f59e3ae,,2025-07-31 19:52:46.000,70.00
UNEDmnp1ncSrEMPf,cab227b4dbdb5d7e868b78182f59e3ae,,2025-09-08 23:58:18.000,51.00
Po5pBr2LXqjANkgB,ae2b1db54ab0a341d80e37b9d587e472,,2025-09-14 11:21:26.000,19.00
kdaN0P6f5hntZAv9,ae2b1db54ab0a341d80e37b9d587e472,,2025-10-15 18:18:57.000,30.00
Xxy0FaU2kljqzZoz,f46cea1f9acd965ecc1846aab370df6b,,2024-08-11 01:19:41.000,39.00
7H2hCUJ5P03deVPe,f46cea1f9acd965ecc1846aab370df6b,,2024-10-05 09:50:14.000,78.00
UJ24IWhxpZ9ln5BE,f46cea1f9acd965ecc1846aab370df6b,,2024-11-05 17:10:35.000,92.00
GD5CVtgeXYrfvZ0E,f46cea1f9acd965ecc1846aab370df6b,,2024-11-24 02:56:30.000,34.00
mR3RS6XRSHugi3JV,675819ee8f753fe79e7568cde32614ce,brianmills@example.com,2025-02-25 01:20:20.000,32.00
X8D0382z2i19knnd,675819ee8f753fe79e7568cde32614ce,brianmills@example.com,2025-03-31 07:21:28.000,30.00
IuqAxTScuueeEarg,675819ee8f753fe79e7568cde32614ce,brianmills@example.com,2025-06-09 20:35:09.000,43.00
1eay4lCV4zYbqwDN,675819ee8f753fe79e7568cde32614ce,brianmills@example.com,2025-07-05 03:33:44.000,66.00
aEBKkOY9S5c4w4yr,466bf17844c034c76e22460293a8bdc5,,2025-06-30 05:59:08.000,9.00
sgr7bsr3Kn3lhX05,466bf17844c034c76e22460293a8bdc5,,2025-08-06 14:26:49.000,83.00
iZeFL0Dgfrpkl2Qo,466bf17844c034c76e22460293a8bdc5,,2025-09-29 23:15:23.000,54.00
emr7DYi6eoBirGmn,466bf17844c034c76e22460293a8bdc5,,2025-11-27 06:02:30.000,42.00
7kqqiiNi9ZSORSn5,466bf17844c034c76e22460293a8bdc5,,2025-12-23 14:24:40.000,100.00
Jejz7mDDAFSM0KF4,d25e6e2cc693c1c8357169aee50df6d9,,2025-06-25 06:19:25.000,72.00
tQPertUE0b4emX6o,d25e6e2cc693c1c8357169aee50df6d9,,2025-08-04 10:07:05.000,62.00
Xu0L96a85wmK7sMp,d25e6e2cc693c1c8357169aee50df6d9,,2025-09-22 17:55:56.000,57.00
Z1ilxxerCp7b8xaZ,cf17dbdadde04d96c52cf011012b4285,david.adkins228@example.net,2024-05-08 22:18:21.000,82.00
R2MQDYBWUM6aRaTl,afab544f192fdeaa2669d8e73c336a5b,,2024-05-09 15:26:38.000,52.00
h8I9WAkEnEuMUXeN,afab544f192fdeaa2669d8e73c336a5b,,2024-06-15 01:44:38.000,37.00
G3Pb9Vsjm6H7C6Fq,afab544f192fdeaa2669d8e73c336a5b,,2024-07-20 11:26:45.000,8.00
5xhqoVMh9OFAtPwZ,afab544f192fdeaa2669d8e73c336a5b,,2024-08-23 19:19:30.000,51.00
3lNIXM3QNLnNXIZJ,afab544f192fdeaa2669d8e73c336a5b,,2024-10-12 01:37:37.000,45.00
W2wrfbgLqdpWTywU,9189b04b462a250b832d41dfcdc57f2b,,2024-05-05 08:37:53.000,8.00
C1atxXs7svtLnNKq,9189b04b462a250b832d41dfcdc57f2b,michael.miller251@example.org,2024-05-30 00:18:09.000,53.00
rgTGOhLJ23texrdV,87f8c73442817ed49d5828a904ab4e3d,rebecca.warren811@example.org,2024-06-02 18:31:31.000,85.00
2sMvnGbdz0tpX6co,38a33be7f3f74a4a94b5965b1432baaa,armstrong.melissa317@example.org,2025-10-30 23:27:58.000,103.00
oD19zNlL7GimF7ly,38a33be7f3f74a4a94b5965b1432baaa,armstrong.melissa317@example.org,2025-12-01 07:20:12.000,70.00
mcr0jmngtHXdLrMm,38a33be7f3f74a4a94b5965b1432baaa,armstrong.melissa317@example.org,2026-01-03 18:19:15.000,23.00
MA0g01Irt6nDW3zG,38a33be7f3f74a4a94b5965b1432baaa,armstrong.melissa317@example.org,2026-02-19 04:38:55.000,93.00
mkGhdxqMoyWjmNBM,38a33be7f3f74a4a94b5965b1432baaa,armstrong.melissa317@example.org,2026-04-06 16:14:36.000,38.00
w3rqHXL5AOZgvCyS,38a33be7f3f74a4a94b5965b1432baaa,armstrong.melissa317@example.org,2026-06-20 00:08:55.000,59.00
VQrpKE0yS1lMbnRr,643afaf88ac0bb13a1107407193c85b3,,2025-10-04 13:43:23.000,90.00
VhcQiljlWCDrGOAj,ff645d7ebc861b97f0b2b66ca89e96e7,,2024-06-19 23:12:23.000,65.00
X1wlbEsTVJsdRANx,ff645d7ebc861b97f0b2b66ca89e96e7,,2024-07-19 06:45:00.000,38.00
xwH2CHF4GAf3xiox,ff645d7ebc861b97f0b2b66ca89e96e7,,2024-08-27 16:52:07.000,34.00
DOui16RY6KkHA4gD,ff645d7ebc861b97f0b2b66ca89e96e7,,2024-10-10 00:37:39.000,38.00
jX68sy9SdXKZvRDS,ff645d7ebc861b97f0b2b66ca89e96e7,,2024-12-05 09:21:15.000,53.00
JLPz14mEyT1amTq9,f53d6a625f6b2f0e6e7d68c4b0d43e44,robinramirez@example.com,2024-06-08 07:26:10.000,90.00
XiA8jc3jXkk45SES,f53d6a625f6b2f0e6e7d68c4b0d43e44,robinramirez@example.com,2024-07-10 00:32:14.000,63.00
F13WLkkGxvCF3aO5,f53d6a625f6b2f0e6e7d68c4b0d43e44,robinramirez@example.com,2024-08-09 10:27:09.000,58.00
lxNV1lwIIqhVbqNh,f53d6a625f6b2f0e6e7d68c4b0d43e44,robinramirez@example.com,2024-09-12 01:05:39.000,75.00
ws1zCkxGjzxa6AvN,f53d6a625f6b2f0e6e7d68c4b0d43e44,robinramirez@example.com,2024-11-06 13:43:26.000,26.00
cHX7CYfQ6fbJ3Vq0,f53d6a625f6b2f0e6e7d68c4b0d43e44,robinramirez@example.com,2024-12-02 00:56:41.000,23.00
J10747CILfb6Nzhq,f53d6a625f6b2f0e6e7d68c4b0d43e44,robinramirez@example.com,2025-01-04 09:20:24.000,23.00
tbAO9AXL6NDamaHQ,8260bcb29f15e71b1a1280ce7855a2ff,austin.thomas028@example.org,2025-01-15 15:08:47.000,10.00
iZrk8OQyh3DoxxKH,8260bcb29f15e71b1a1280ce7855a2ff,austin.thomas028@example.org,2025-03-27 00:11:54.000,58.00
4qqZpUbBpy4NC3bB,8260bcb29f15e71b1a1280ce7855a2ff,austin.thomas028@example.org,2025-06-08 05:37:59.000,12.00
AbhLPxBJjmq9qpGG,b1711647e593cbf46a380aafd42cc1eb,,2025-12-17 02:46:16.000,84.00
HQnmbrhbNR8Rsxln,b1711647e593cbf46a380aafd42cc1eb,,2026-01-01 05:03:23.000,9.00
QRUYE4ADWAkdFXBs,b1711647e593cbf46a380aafd42cc1eb,,2026-01-29 11:34:06.000,64.00
ahnPrypcfR3cV0RF,b1711647e593cbf46a380aafd42cc1eb,,2026-03-17 23:14:14.000,79.00
h2A2bznRDwSYP3kU,2633c8adb22d1e8193d1e4920466d292,,2025-02-08 13:25:33.000,30.00
sFLe4crisigS5Thk,2633c8adb22d1e8193d1e4920466d292,,2025-03-28 03:53:04.000,44.00
WYW6vb4Pke6Ershx,ed0e6bf07a9d1125763a2dc44f6b6754,,2025-06-29 08:18:32.000,10.00
WNmAy6OCC49kJSEF,ed0e6bf07a9d1125763a2dc44f6b6754,,2025-08-14 15:35:46.000,88.00
hz4mTX6GIHt6ENq8,ed0e6bf07a9d1125763a2dc44f6b6754,,2025-09-12 22:55:51.000,65.00
B8mfj9KJKMhCFRKR,6ef56bcf4357414af350ee7df4d27282,manuelrhodes@example.com,2025-09-16 23:52:49.000,49.00
QxAecGJveVaEFneS,6ef56bcf4357414af350ee7df4d27282,manuelrhodes@example.com,2025-11-06 17:32:22.000,47.00
Z41TSHR7OhEyyLwH,6ef56bcf4357414af350ee7df4d27282,manuelrhodes@example.com,2026-01-17 05:52:03.000,101.00
7YbdVhzwajkhdQfP,6ef56bcf4357414af350ee7df4d27282,manuelrhodes@example.com,2026-03-28 00:28:32.000,27.00
qtME9GwfFXlkxIh1,6ef56bcf4357414af350ee7df4d27282,manuelrhodes@example.com,2026-05-13 12:31:58.000,58.00
QUfCSBNtbsBwXBhq,6ef56bcf4357414af350ee7df4d27282,manuelrhodes@example.com,2026-07-03 04:37:18.000,43.00
6bC4S24AHf3vnEiD,340a9b9bb0d776c4c566d0e9df11d80e,,2024-05-05 17:54:35.000,80.00
12d6CUdX3c4Fv22D,340a9b9bb0d776c4c566d0e9df11d80e,ashleygeorge@example.com,2024-07-13 10:23:58.000,61.00
sQiuqI0eayvaMnBe,2d727b5edeabb007facff2b277e52a8a,,2024-09-02 23:13:28.000,92.00
o6UJ8CDhxgujXeBL,2d727b5edeabb007facff2b277e52a8a,gregory.cuevas758@example.com,2024-10-09 09:25:32.000,59.00
fJgT6iJDor3jOQgA,1435db62423d003815774c5fe8ce341f,patricia.hernandez118@example.net,2025-06-23 22:55:04.000,101.00
2ezOfI5f9g8d7DEQ,1435db62423d003815774c5fe8ce341f,patricia.hernandez118@example.net,2025-08-10 06:12:06.000,18.00
6mb3BE0EukcyHC0Q,1435db62423d003815774c5fe8ce341f,patricia.hernandez118@example.net,2025-11-21 02:51:13.000,76.00
ODH8yJcAhV9WdJNr,1435db62423d003815774c5fe8ce341f,patricia.hernandez118@example.net,2026-02-21 12:22:08.000,89.00
T813FskgGrqBfVZa,13eb042a70a9cf241a0a19981ca5189c,,2025-08-08 18:02:46.000,94.00
wTWRQrSjAa6IvKTZ,13eb042a70a9cf241a0a19981ca5189c,,2025-10-26 02:22:16.000,50.00
N8FDWd2Bu09m1YAf,13eb042a70a9cf241a0a19981ca5189c,,2025-11-30 05:45:09.000,16.00
I4VYvyiD0RsCpdYa,13eb042a70a9cf241a0a19981ca5189c,,2026-02-09 12:27:15.000,78.00
OZmguC2wetR0umNH,13eb042a70a9cf241a0a19981ca5189c,,2026-03-24 20:27:14.000,44.00
JgGY4rQzLYInxVf4,fa712f86a012ba72247eaa2f5284a18c,,2024-05-31 05:32:35.000,84.00
L1E9nhnVvr7O3wuu,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2024-06-23 15:27:21.000,97.00
T9vzt3VQGAg33eFk,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2024-08-12 01:28:36.000,77.00
HIi39rXheZFwZwFV,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2024-10-08 12:56:28.000,11.00
ocxT9tzcYLrkO6g2,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2024-12-14 19:03:45.000,67.00
jmlFtIxORuH9E9Uz,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2025-01-09 08:26:49.000,60.00
cDp4xu8kXitidbBJ,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2025-02-23 21:54:31.000,47.00
hgdqFwXGJei21hZz,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2025-04-13 07:00:43.000,71.00
GngeHdrypEqCEMi7,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2025-06-02 16:06:15.000,61.00
KJoXn1NpsBxKmbly,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2025-07-13 03:18:15.000,99.00
xH6DfMoEYZr5IeKC,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2025-09-01 13:02:27.000,39.00
3jjDUAWcrUxGhScT,fa712f86a012ba72247eaa2f5284a18c,jamescruz@example.com,2025-10-03 20:08:44.000,37.00
EkeybISooe3Ggbn1,f8fd59d97ac10587b4948b5c6952f864,,2025-12-03 13:23:29.000,12.00
k7bCItFcp8bW68a4,f8fd59d97ac10587b4948b5c6952f864,,2025-12-25 01:53:54.000,19.00
t8JS8K1TTkyGnlf3,f8fd59d97ac10587b4948b5c6952f864,,2026-02-19 07:45:47.000,23.00
KstZ7Rn77ZSzqfss,b02cec4a73be9ea55d5661461e8be0eb,,2025-04-21 20:58:46.000,81.00
902GPJLW5wbIVLtL,b02cec4a73be9ea55d5661461e8be0eb,,2025-06-13 00:17:55.000,90.00
mE6SuX4aDd7QG4mA,b02cec4a73be9ea55d5661461e8be0eb,,2025-08-12 08:51:22.000,47.00
fqkepOih1TCpMX2v,b02cec4a73be9ea55d5661461e8be0eb,,2025-10-04 21:07:01.000,78.00
bkmxNstm3klMR6gh,b02cec4a73be9ea55d5661461e8be0eb,,2025-11-12 05:53:22.000,105.00
PdXdR2KcmODi4TDu,b02cec4a73be9ea55d5661461e8be0eb,,2025-12-28 08:42:57.000,44.00
atRKWownZbUOsPsT,ac0d19d17460b6ae2eac36010a3f91f2,,2025-06-28 07:32:05.000,46.00
xTxAsKBgVOE6uCwS,ac0d19d17460b6ae2eac36010a3f91f2,,2025-08-04 11:21:00.000,44.00
7VSLeo2nlNu9TocN,ac0d19d17460b6ae2eac36010a3f91f2,,2025-09-18 19:25:31.000,51.00
0BH30dv6RffbINMf,ac0d19d17460b6ae2eac36010a3f91f2,,2025-11-28 02:51:52.000,76.00
24VXjKDJBJxHIUiu,ac0d19d17460b6ae2eac36010a3f91f2,,2026-01-25 13:56:13.000,78.00
0gN1xXv8k1hF6KvF,ac0d19d17460b6ae2eac36010a3f91f2,,2026-03-03 22:55:04.000,35.00
aVDnNEvKV3s1bCP3,cff0264d474231429518f7b6fb7c48e8,,2025-07-10 10:10:25.000,94.00
L1IswuCTdSJMvoym,cff0264d474231429518f7b6fb7c48e8,,2025-07-29 18:08:07.000,45.00
UdVC4QCk7mANjSW8,cff0264d474231429518f7b6fb7c48e8,,2025-09-17 03:44:15.000,38.00
9exZUwezjt7agmcr,87c8ed39930407ad4decdcb24a84359e,,2024-08-03 16:29:37.000,103.00
om2I6j0iFrBeorfT,87c8ed39930407ad4decdcb24a84359e,,2024-08-27 21:38:12.000,68.00
dCoS9GBkDcqiPCeA,87c8ed39930407ad4decdcb24a84359e,,2024-09-15 04:26:59.000,42.00
XzIpuGYTwL55LvAd,924840a55acae4d1e952b0609448dd71,james.wright710@example.com,2025-04-04 15:08:00.000,56.00
vu3ZEWqSIq79Izys,924840a55acae4d1e952b0609448dd71,james.wright710@example.com,2025-05-25 00:57:03.000,10.00
TemOoWlylJqgJtRX,924840a55acae4d1e952b0609448dd71,james.wright710@example.com,2025-07-24 04:56:59.000,96.00
ZtdBegEOMq95P9Rm,924840a55acae4d1e952b0609448dd71,james.wright710@example.com,2025-08-26 14:21:34.000,44.00
zBOdwjYCEyZNXQPT,924840a55acae4d1e952b0609448dd71,james.wright710@example.com,2025-10-10 18:43:26.000,42.00
OykmXfFpbewLwaM8,924840a55acae4d1e952b0609448dd71,james.wright710@example.com,2025-11-27 23:39:27.000,102.00
54aabOvSjm6Gh5kI,0d7098f31a2f445c47f9c388e3ace5fa,claudiapearson@example.com,2025-04-19 22:01:08.000,56.00
1DhK0gUrAcpWNtrv,0d7098f31a2f445c47f9c388e3ace5fa,claudiapearson@example.com,2025-06-30 11:37:15.000,57.00
S2Cqm2WVIHiWKIOh,0d7098f31a2f445c47f9c388e3ace5fa,claudiapearson@example.com,2025-08-01 07:12:10.000,101.00
NUabr8agA690ZKfv,0d7098f31a2f445c47f9c388e3ace5fa,claudiapearson@example.com,2025-09-16 13:45:15.000,63.00
t5LDUVhXVOJKp2xn,73667669ba655b801ca48e6e367419e2,,2025-02-05 03:59:15.000,51.00
xKPWP1WPPY6e2lf4,73667669ba655b801ca48e6e367419e2,,2025-03-07 11:59:44.000,35.00
geHhcNd5jbyGH3sz,73667669ba655b801ca48e6e367419e2,,2025-04-10 21:25:02.000,61.00
VOYmUMAazncQGTkm,73667669ba655b801ca48e6e367419e2,,2025-05-15 00:57:00.000,72.00
KvLAWjys72SvW5i8,d63d0a4ce4e2d8a912f11558062a6f9f,summers.erica709@example.org,2024-06-16 14:21:59.000,35.00
